"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
273.36,-3.5869,-0.24189,295,274,0,0,26,25.507,3.3424e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080644,0.00088445,1.6884e-06,-6.8525e-07,7.2836e-07,1.8491e-06,-2.4288e-08,-1.6348e-09,298.95,0,0,6.8952e-09,6.7644e-09,1.04e+17,1.0203e+17,298.95,0.00042111,-0.085,0.01775,0
273.93,-4.3179,-0.64727,295,274,0,0,34.5,25.611,3.5816e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011193,0.00088818,1.9473e-06,1.5231e-08,5.1736e-07,1.8605e-06,-2.9322e-08,-4.4003e-09,298.5,0,0,9.1494e-09,6.7919e-09,1.38e+17,1.0244e+17,298.5,0.0004222,-0.085,0.018,0
274.81,-3.3954,-0.80857,295,274,0,0,32.5,25.617,3.3981e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011572,0.00089085,1.9884e-06,3.6253e-07,3.556e-07,1.8669e-06,-2.307e-08,-5.4953e-09,298.89,0,0,8.619e-09,6.7937e-09,1.3e+17,1.0247e+17,298.89,0.00042285,-0.085,0.01825,0
271.54,-2.4123,-0.49302,295,274,0,0,26,25.111,3.1875e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090148,0.00086813,1.8542e-06,1.0185e-07,2.8572e-07,1.8088e-06,-1.6146e-08,-3.2824e-09,299.23,0,0,6.8952e-09,6.6595e-09,1.04e+17,1.0044e+17,299.23,0.00041496,-0.085,0.0185,0
269.22,-2.3908,-0.29388,295,274,0,0,25,24.767,3.1965e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078792,0.00085293,1.9566e-06,2.8632e-07,7.6271e-09,1.7683e-06,-1.5726e-08,-1.9228e-09,299.69,0,0,6.63e-09,6.5682e-09,1e+17,9.9067e+16,299.69,0.00040991,-0.085,0.01875,0
270.06,-2.5989,-0.02872,295,274,0,0,22.5,24.885,3.2801e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067159,0.00085872,1.641e-06,-2.0256e-08,-9.4079e-08,1.7823e-06,-1.7154e-08,-1.8982e-10,299.8,0,0,5.967e-09,6.5995e-09,9e+16,9.9541e+16,299.8,0.00041202,-0.085,0.019,0
269.17,-2.3883,-0.19079,295,274,0,0,23,24.804,3.1407e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071932,0.00085404,1.3809e-06,-9.3602e-08,-6.0734e-08,1.7706e-06,-1.5707e-08,-1.2512e-09,299.66,0,0,6.0996e-09,6.5779e-09,9.2e+16,9.9215e+16,299.66,0.00041048,-0.085,0.01925,0
268.1,-2.385,-0.0053136,295,274,0,0,23.5,24.666,3.1289e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074995,0.00084724,1.499e-06,-1.1814e-07,-1.1193e-07,1.7538e-06,-1.5605e-08,-4.2753e-11,299.57,0,0,6.2322e-09,6.5415e-09,9.4e+16,9.8665e+16,299.57,0.00040808,-0.085,0.0195,0
269.81,-2.4197,-0.073659,295,274,0,0,21,24.771,3.5076e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076585,0.00085411,1.8068e-06,-7.5151e-08,8.7098e-09,1.7726e-06,-1.5907e-08,-5.0645e-10,299.67,0,0,5.5692e-09,6.5693e-09,8.4e+16,9.9084e+16,299.67,0.00040995,-0.085,0.01975,0
270.89,-2.2968,-0.26717,295,274,0,0,24.5,24.904,3.7088e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090667,0.00086078,1.8942e-06,2.4483e-07,-9.6974e-08,1.7891e-06,-1.5174e-08,-1.768e-09,299.77,0,0,6.4974e-09,6.6045e-09,9.8e+16,9.9615e+16,299.77,0.00041229,-0.085,0.02,0
270.1,-1.9373,0.41039,295,274,0,0,28,24.867,3.8348e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010223,0.00085738,1.8586e-06,5.0167e-07,-1.9554e-07,1.7812e-06,-1.2776e-08,2.7073e-09,299.44,0,0,7.4256e-09,6.5946e-09,1.12e+17,9.9467e+16,299.44,0.00041121,-0.085,0.02025,0
270.35,-1.8486,0.33755,295,274,0,0,29,24.95,3.4411e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011688,0.00086055,2.2419e-06,3.757e-07,2.7368e-07,1.7889e-06,-1.223e-08,2.2242e-09,299.35,0,0,7.6908e-09,6.6168e-09,1.16e+17,9.98e+16,299.35,0.00041248,-0.085,0.0205,0
268.3,-1.6774,-0.12173,295,274,0,0,29.5,24.794,3.2117e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011172,0.00085265,2.2695e-06,2.729e-08,4.5826e-07,1.7643e-06,-1.1034e-08,-8.0099e-10,299.89,0,0,7.8234e-09,6.5753e-09,1.18e+17,9.9174e+16,299.89,0.00041063,-0.085,0.02075,0
268.59,-1.9334,0.018065,295,274,0,0,28,24.785,3.3439e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093322,0.00085302,1.8291e-06,6.0918e-08,3.9005e-07,1.7656e-06,-1.2728e-08,1.2643e-10,299.97,0,0,7.4256e-09,6.573e-09,1.12e+17,9.914e+16,299.97,0.00041058,-0.085,0.021,0
271.03,-1.937,0.48744,295,274,0,0,26.5,25.114,3.5229e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098647,0.00086854,1.7507e-06,1.0269e-07,2.1602e-07,1.8052e-06,-1.2892e-08,3.2561e-09,299.89,0,0,7.0278e-09,6.6603e-09,1.06e+17,1.0046e+17,299.89,0.00041593,-0.085,0.02125,0
270.47,-1.5142,0.63283,295,274,0,0,25.5,25.06,3.3836e-16,0,0,0,0,0,0,0,0,0,0,0,0.001055,0.00086588,1.772e-06,6.4785e-08,3.9776e-08,1.7976e-06,-1.0067e-08,4.2141e-09,299.99,0,0,6.7626e-09,6.646e-09,1.02e+17,1.0024e+17,299.99,0.00041518,-0.085,0.0215,0
268.69,-0.3895,0.31619,295,274,0,0,21.5,24.783,2.9551e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078079,0.00085296,1.4384e-06,6.2732e-08,3.6633e-07,1.766e-06,-2.5921e-09,2.082e-09,299.9,0,0,5.7018e-09,6.5724e-09,8.6e+16,9.9132e+16,299.9,0.00041046,-0.085,0.02175,0
268.36,-0.23148,-0.046271,295,274,0,0,22.5,24.749,3.2206e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085488,0.00085062,2.0159e-06,1.863e-07,2.7538e-07,1.7614e-06,-1.5385e-09,-3.0892e-10,299.62,0,0,5.967e-09,6.5634e-09,9e+16,9.8995e+16,299.62,0.00040952,-0.085,0.022,0
269.48,-1.7055,0.04917,295,274,0,0,25,24.904,3.5669e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089378,0.00085768,2.2301e-06,1.0499e-07,-1.0043e-07,1.7798e-06,-1.1276e-08,3.3124e-10,299.49,0,0,6.63e-09,6.6046e-09,1e+17,9.9617e+16,299.49,0.00041191,-0.085,0.02225,0
269.9,-2.1865,0.38727,295,274,0,0,24.5,24.966,3.5297e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082139,0.0008611,1.74e-06,-1.3164e-08,-1.1474e-07,1.7871e-06,-1.4477e-08,2.5642e-09,299.74,0,0,6.4974e-09,6.6211e-09,9.8e+16,9.9865e+16,299.74,0.00041328,-0.085,0.0225,0
270.26,-2.808,0.029315,295,274,0,0,27,25.028,3.442e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010967,0.00086436,2.1447e-06,-2.5996e-07,1.3539e-07,1.7939e-06,-1.8653e-08,1.8759e-10,299.96,0,0,7.1604e-09,6.6375e-09,1.08e+17,1.0011e+17,299.96,0.00041461,-0.085,0.02275,0
271.62,-3.1626,-0.17703,295,274,0,0,23.5,25.313,3.2232e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093273,0.00087562,1.9873e-06,-3.7659e-07,1.9459e-07,1.8235e-06,-2.1209e-08,-1.1797e-09,299.46,0,0,6.2322e-09,6.7131e-09,9.4e+16,1.0125e+17,299.46,0.00041862,-0.085,0.023,0
271.04,-2.1394,-0.065347,295,274,0,0,28.5,25.276,3.2439e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096419,0.000873,2.0875e-06,-1.3178e-07,-3.834e-08,1.817e-06,-1.4383e-08,-4.3517e-10,299.32,0,0,7.5582e-09,6.7032e-09,1.14e+17,1.011e+17,299.32,0.00041782,-0.085,0.02325,0
269.87,-1.6986,0.1216,295,274,0,0,32.5,25.034,3.5354e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011879,0.00086356,2.1403e-06,-5.6425e-07,3.4376e-07,1.7917e-06,-1.1277e-08,8.0777e-10,299.83,0,0,8.619e-09,6.6391e-09,1.3e+17,1.0014e+17,299.83,0.00041453,-0.085,0.0235,0
269.67,-1.9828,0.45806,295,274,0,0,25.5,24.949,3.3137e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085505,0.00086028,1.5761e-06,-3.9896e-07,4.9927e-08,1.7843e-06,-1.3117e-08,3.0281e-09,299.84,0,0,6.7626e-09,6.6165e-09,1.02e+17,9.9796e+16,299.84,0.00041312,-0.085,0.02375,0
269.62,-2.5039,0.35233,295,274,0,0,23.5,25.037,3.1855e-16,0,0,0,0,0,0,0,0,0,0,0,0.00065499,0.0008627,1.7145e-06,-1.7701e-07,-2.9362e-07,1.7902e-06,-1.6646e-08,2.3292e-09,299.59,0,0,6.2322e-09,6.6397e-09,9.4e+16,1.0015e+17,299.59,0.00041423,-0.085,0.024,0
270.91,-2.6857,-0.00052028,295,274,0,0,24,25.304,3.5389e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069778,0.00087384,1.6159e-06,-4.2234e-07,-5.2502e-08,1.818e-06,-1.8016e-08,-6.7172e-12,299.39,0,0,6.3648e-09,6.7106e-09,9.6e+16,1.0122e+17,299.39,0.00041838,-0.085,0.02425,0
271.16,-2.6874,0.13766,295,274,0,0,27,25.269,3.4179e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092645,0.00087366,1.9876e-06,2.0784e-07,4.8051e-08,1.8172e-06,-1.8001e-08,9.1356e-10,299.66,0,0,7.1604e-09,6.7014e-09,1.08e+17,1.0108e+17,299.66,0.00041818,-0.085,0.0245,0
271.38,-3.3159,0.10541,295,274,0,0,28.5,25.385,3.0586e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010308,0.00087879,1.9529e-06,2.0618e-07,-1.6809e-07,1.827e-06,-2.2346e-08,6.9007e-10,299.98,0,0,7.5582e-09,6.7321e-09,1.14e+17,1.0154e+17,299.98,0.00042055,-0.085,0.02475,0
271.41,-2.4682,-0.0039194,295,274,0,0,25.5,25.505,3.2457e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078214,0.00088291,1.3768e-06,-2.0887e-07,-4.4414e-07,1.8358e-06,-1.6732e-08,-3.2755e-11,299.96,0,0,6.7626e-09,6.764e-09,1.02e+17,1.0202e+17,299.96,0.0004225,-0.085,0.025,0
269.91,-0.62331,-0.19415,295,274,0,0,22,25.14,3.9434e-16,0,0,0,0,0,0,0,0,0,0,0,0.0006727,0.00086812,1.2957e-06,1.2596e-07,-5.7241e-07,1.7996e-06,-4.1971e-09,-1.2686e-09,300.23,0,0,5.8344e-09,6.6671e-09,8.8e+16,1.0056e+17,300.23,0.00041683,-0.085,0.02525,0
268.75,-0.70104,-0.41534,295,274,0,0,21.5,24.831,3.8214e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066723,0.0008556,1.2472e-06,2.2268e-07,-4.7801e-07,1.7698e-06,-4.6053e-09,-2.7379e-09,300.33,0,0,5.7018e-09,6.5852e-09,8.6e+16,9.9325e+16,300.33,0.00041185,-0.085,0.0255,0
268.23,-0.49318,-0.36282,295,274,0,0,28,24.791,3.2936e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085132,0.0008531,1.8937e-06,4.2444e-08,-2.3091e-07,1.7635e-06,-3.2376e-09,-2.3861e-09,300.23,0,0,7.4256e-09,6.5747e-09,1.12e+17,9.9165e+16,300.23,0.00041106,-0.085,0.02575,0
267.89,-0.13693,-0.17533,295,274,0,0,27,24.804,3.3285e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089296,0.00085341,2.0206e-06,-3.7409e-08,-1.5115e-07,1.7622e-06,-8.9968e-10,-1.1539e-09,300.46,0,0,7.1604e-09,6.5781e-09,1.08e+17,9.9217e+16,300.46,0.00041158,-0.085,0.026,0
268.63,-0.99749,0.31293,295,274,0,0,18,24.873,3.3969e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066612,0.00085672,1.5325e-06,-9.0232e-08,-1.8532e-08,1.772e-06,-6.5859e-09,2.0679e-09,300.28,0,0,4.7736e-09,6.5963e-09,7.2e+16,9.9492e+16,300.28,0.00041247,-0.085,0.02625,0
269.25,-1.8665,0.29995,295,274,0,0,23,24.922,3.1155e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075722,0.00085926,1.7252e-06,9.6944e-08,7.1642e-08,1.7796e-06,-1.2333e-08,1.9838e-09,300.15,0,0,6.0996e-09,6.6094e-09,9.2e+16,9.9689e+16,300.15,0.00041311,-0.085,0.0265,0
270.39,-1.8946,-0.18505,295,274,0,0,27,25.122,3.0401e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087045,0.00086815,1.8639e-06,-7.0702e-08,-9.1444e-08,1.8015e-06,-1.259e-08,-1.2502e-09,300.12,0,0,7.1604e-09,6.6623e-09,1.08e+17,1.0049e+17,300.12,0.00041638,-0.085,0.02675,0
270.79,-1.2472,0.13952,295,274,0,0,24.5,25.276,3.2027e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073939,0.00087322,1.5856e-06,-6.2776e-08,-1.6772e-07,1.8152e-06,-8.3624e-09,9.2353e-10,299.66,0,0,6.4974e-09,6.7032e-09,9.8e+16,1.011e+17,299.66,0.00041829,-0.085,0.027,0
269.28,-1.8723,0.27435,295,274,0,0,24.5,25.145,3.5388e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082309,0.00086658,1.8527e-06,-8.5262e-09,4.3917e-08,1.7957e-06,-1.2474e-08,1.837e-09,299.94,0,0,6.4974e-09,6.6685e-09,9.8e+16,1.0058e+17,299.94,0.00041652,-0.085,0.02725,0
270.84,-2.6398,-0.11119,295,274,0,0,17.5,25.331,3.3372e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066761,0.00087644,1.5488e-06,-1.1959e-07,1.7222e-08,1.8195e-06,-1.7735e-08,-7.4082e-10,300.23,0,0,4.641e-09,6.7177e-09,7e+16,1.0132e+17,300.23,0.00042,-0.085,0.0275,0
270.67,-1.7833,-0.37029,295,274,0,0,20.5,25.201,3.0984e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076732,0.00087193,1.538e-06,-9.8524e-08,-1.087e-07,1.8092e-06,-1.2007e-08,-2.4398e-09,300.35,0,0,5.4366e-09,6.6834e-09,8.2e+16,1.0081e+17,300.35,0.00041801,-0.085,0.02775,0
268.76,-1.2624,-0.60842,295,274,0,0,26,24.869,3.3507e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009359,0.00085774,1.9091e-06,-2.9234e-07,1.6869e-07,1.7725e-06,-8.3297e-09,-4.0114e-09,300.74,0,0,6.8952e-09,6.5952e-09,1.04e+17,9.9475e+16,300.74,0.00041303,-0.085,0.028,0
269.13,-1.6927,-0.14345,295,274,0,0,26,24.929,3.1541e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009663,0.00085969,2.0495e-06,-1.9453e-08,4.4969e-07,1.7793e-06,-1.1191e-08,-9.4661e-10,300.36,0,0,6.8952e-09,6.6111e-09,1.04e+17,9.9715e+16,300.36,0.0004135,-0.085,0.02825,0
268.76,-1.9972,0.2133,295,274,0,0,24.5,24.958,3.4111e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099767,0.00085995,2.0022e-06,2.3243e-07,-6.5613e-08,1.7789e-06,-1.322e-08,1.4118e-09,300.3,0,0,6.4974e-09,6.6189e-09,9.8e+16,9.9833e+16,300.3,0.00041392,-0.085,0.0285,0
270.28,-2.3672,0.030226,295,274,0,0,23,25.202,3.9678e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082385,0.00087104,1.7481e-06,1.3314e-07,-2.5047e-07,1.8066e-06,-1.5829e-08,1.9029e-10,300.26,0,0,6.0996e-09,6.6837e-09,9.2e+16,1.0081e+17,300.26,0.0004179,-0.085,0.02875,0
270.47,-1.7635,0.24182,295,274,0,0,25,25.217,3.916e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008726,0.00087238,1.8343e-06,-4.6207e-08,1.9807e-09,1.8088e-06,-1.1835e-08,1.5938e-09,300.51,0,0,6.63e-09,6.6874e-09,1e+17,1.0087e+17,300.51,0.00041848,-0.085,0.029,0
269.04,-0.76451,0.3714,295,274,0,0,21.5,25.091,3.8495e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081675,0.0008672,1.7043e-06,-3.6978e-08,-1.2095e-07,1.7902e-06,-5.0805e-09,2.4646e-09,301.36,0,0,5.7018e-09,6.654e-09,8.6e+16,1.0036e+17,301.36,0.00041758,-0.085,0.02925,0
269.63,-1.712,0.083872,295,274,0,0,21.5,25.161,3.717e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077547,0.00087044,1.5556e-06,-5.2179e-08,-8.1939e-08,1.7991e-06,-1.1416e-08,5.5974e-10,301.25,0,0,5.7018e-09,6.6726e-09,8.6e+16,1.0064e+17,301.25,0.00041859,-0.085,0.0295,0
270.57,-3.704,0.047943,295,274,0,0,24.5,25.338,3.453e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009043,0.00087629,1.8679e-06,-4.3858e-07,1.8452e-07,1.8181e-06,-2.493e-08,3.2108e-10,300.28,0,0,6.4974e-09,6.7195e-09,9.8e+16,1.0135e+17,300.28,0.00042018,-0.085,0.02975,0
271.1,-4.5523,0.05737,295,274,0,0,25.5,25.548,3.5026e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087178,0.000883,1.8078e-06,-1.9764e-07,3.2822e-07,1.8368e-06,-3.0843e-08,3.8878e-10,299.55,0,0,6.7626e-09,6.7753e-09,1.02e+17,1.0219e+17,299.55,0.00042264,-0.085,0.03,0
270.8,-3.3006,-0.28516,295,274,0,0,23.5,25.582,3.4874e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085969,0.00088472,1.6418e-06,-1.5148e-07,-2.7147e-08,1.8372e-06,-2.2384e-08,-1.9369e-09,300.08,0,0,6.2322e-09,6.7843e-09,9.4e+16,1.0233e+17,300.08,0.00042395,-0.085,0.03025,0
269.1,-1.1013,-0.79944,295,274,0,0,23.5,25.26,3.208e-16,0,0,0,0,0,0,0,0,0,0,0,0.001028,0.00087193,1.8393e-06,-1.4082e-07,-1.354e-09,1.8029e-06,-7.4578e-09,-5.3425e-09,300.74,0,0,6.2322e-09,6.699e-09,9.4e+16,1.0104e+17,300.74,0.00041954,-0.085,0.0305,0
266.29,-0.73444,-0.77057,295,274,0,0,26.5,24.805,3.3059e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091455,0.00085132,1.698e-06,1.0608e-07,4.0637e-07,1.7518e-06,-4.8165e-09,-5.0741e-09,300.78,0,0,7.0278e-09,6.5784e-09,1.06e+17,9.9221e+16,300.78,0.00041204,-0.085,0.03075,0
266.47,-1.4719,-0.11968,295,274,0,0,23,24.882,3.4778e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007556,0.00085385,1.5982e-06,-2.2291e-07,3.2644e-07,1.7584e-06,-9.7239e-09,-7.6601e-10,300.58,0,0,6.0996e-09,6.5986e-09,9.2e+16,9.9527e+16,300.58,0.00041303,-0.085,0.031,0
268.71,-0.54668,0.17922,295,274,0,0,25,25.191,3.2939e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089353,0.00086774,1.8562e-06,-4.6123e-08,8.2574e-10,1.7951e-06,-3.6147e-09,1.1914e-09,300.25,0,0,6.63e-09,6.6805e-09,1e+17,1.0076e+17,300.25,0.0004177,-0.085,0.03125,0
268.24,0.3688,-0.054056,295,274,0,0,29,25.179,3.9132e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011405,0.00086668,2.3578e-06,1.4322e-07,-4.9894e-07,1.7912e-06,2.4711e-09,-3.5911e-10,300.33,0,0,7.6908e-09,6.6775e-09,1.16e+17,1.0072e+17,300.33,0.00041762,-0.085,0.0315,0
266.59,0.65651,0.065962,295,274,0,0,26,25.105,3.6759e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099376,0.00086309,1.8272e-06,1.0898e-07,-5.2029e-07,1.7749e-06,4.3792e-09,4.4187e-10,301.25,0,0,6.8952e-09,6.6578e-09,1.04e+17,1.0042e+17,301.25,0.00041767,-0.085,0.03175,0
267.75,-0.0048215,0.065474,295,274,0,0,25.5,25.407,3.209e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087564,0.00087551,1.5838e-06,-3.1413e-08,-8.8684e-08,1.8042e-06,-1.0895e-10,4.3003e-10,301.21,0,0,6.7626e-09,6.738e-09,1.02e+17,1.0163e+17,301.21,0.00042263,-0.085,0.032,0
269.28,-1.2388,-0.074646,295,274,0,0,28.5,25.582,3.3788e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010119,0.00088279,2.0291e-06,-8.0275e-08,2.0747e-07,1.8269e-06,-8.4037e-09,-5.0701e-10,300.5,0,0,7.5582e-09,6.7844e-09,1.14e+17,1.0233e+17,300.5,0.00042454,-0.085,0.03225,0
268.42,-0.88943,0.24281,295,274,0,0,28,25.405,3.241e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083367,0.00087534,1.6794e-06,1.0468e-08,-1.0678e-07,1.8085e-06,-6.004e-09,1.6277e-09,300.6,0,0,7.4256e-09,6.7375e-09,1.12e+17,1.0162e+17,300.6,0.00042174,-0.085,0.0325,0
269.14,-0.50876,0.47152,295,274,0,0,21,25.361,3.2977e-16,0,0,0,0,0,0,0,0,0,0,0,0.00062959,0.0008749,1.4501e-06,-1.3061e-07,-3.1022e-07,1.8102e-06,-3.422e-09,3.1703e-09,300.49,0,0,5.5692e-09,6.7256e-09,8.4e+16,1.0144e+17,300.49,0.00042086,-0.085,0.03275,0
268.88,-1.1209,0.0015264,295,274,0,0,19,25.128,3.475e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066123,0.00086699,1.543e-06,-3.1254e-07,-9.7924e-08,1.792e-06,-7.4227e-09,4.2731e-11,300.75,0,0,5.0388e-09,6.664e-09,7.6e+16,1.0051e+17,300.75,0.00041736,-0.085,0.033,0
269.1,-1.9052,-0.035907,295,274,0,0,21.5,25.201,3.6025e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067406,0.00086958,1.5683e-06,-2.7556e-07,7.2449e-09,1.7987e-06,-1.2752e-08,-2.031e-10,300.59,0,0,5.7018e-09,6.6833e-09,8.6e+16,1.008e+17,300.59,0.00041834,-0.085,0.03325,0
269.22,-1.4834,0.082996,295,274,0,0,24,25.267,3.4461e-16,0,0,0,0,0,0,0,0,0,0,0,0.00065838,0.00087211,1.5306e-06,-6.5646e-08,1.1452e-08,1.8041e-06,-9.9887e-09,5.7689e-10,300.63,0,0,6.3648e-09,6.7007e-09,9.6e+16,1.0107e+17,300.63,0.00041948,-0.085,0.0335,0
267.05,-0.96507,0.016811,295,274,0,0,24,25.055,3.7124e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084307,0.00086197,1.7514e-06,3.1782e-08,-1.3057e-07,1.7744e-06,-6.4147e-09,1.1637e-10,301.15,0,0,6.3648e-09,6.6445e-09,9.6e+16,1.0022e+17,301.15,0.00041669,-0.085,0.03375,0
267.13,-1.2198,0.47862,295,274,0,0,26.5,25.123,3.6658e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010583,0.00086449,2.181e-06,-1.2815e-07,2.6269e-08,1.7798e-06,-8.1257e-09,3.1871e-09,301.17,0,0,7.0278e-09,6.6625e-09,1.06e+17,1.0049e+17,301.17,0.00041785,-0.085,0.034,0
268.3,-1.836,0.5131,295,274,0,0,28,25.228,3.434e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010081,0.0008699,2.1165e-06,-4.9562e-08,2.7651e-07,1.7951e-06,-1.2299e-08,3.4248e-09,301,0,0,7.4256e-09,6.6906e-09,1.12e+17,1.0091e+17,301,0.00041937,-0.085,0.03425,0
269.94,-2.413,0.7847,295,274,0,0,34.5,25.512,3.7532e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011755,0.00088039,2.3185e-06,8.8221e-08,1.7326e-07,1.8264e-06,-1.6331e-08,5.3298e-09,299.93,0,0,9.1494e-09,6.7658e-09,1.38e+17,1.0205e+17,299.93,0.00042257,-0.085,0.0345,0
268.55,-0.88773,0.64801,295,274,0,0,33.5,25.461,3.7487e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010988,0.00087773,1.8153e-06,-2.0269e-07,9.8068e-08,1.8134e-06,-6.0838e-09,4.4106e-09,300.7,0,0,8.8842e-09,6.7522e-09,1.34e+17,1.0184e+17,300.7,0.00042279,-0.085,0.03475,0
268.4,-0.60638,-0.099477,295,274,0,0,22,25.462,3.7938e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069086,0.00088073,1.1558e-06,-1.1364e-08,2.3186e-07,1.8124e-06,-4.1692e-09,-6.7735e-10,302.23,0,0,5.8344e-09,6.7524e-09,8.8e+16,1.0185e+17,302.23,0.00042498,-0.085,0.035,0
269.74,-2.261,0.048395,295,274,0,0,24,25.584,3.8955e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073723,0.00088558,1.4449e-06,2.5426e-07,2.8162e-07,1.8302e-06,-1.5334e-08,3.228e-10,301.37,0,0,6.3648e-09,6.7849e-09,9.6e+16,1.0234e+17,301.37,0.00042582,-0.085,0.03525,0
268.44,-2.0846,0.41024,295,274,0,0,29.5,25.296,3.8371e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010742,0.00087217,2.2401e-06,1.8443e-07,1.7326e-07,1.8009e-06,-1.401e-08,2.7461e-09,300.85,0,0,7.8234e-09,6.7086e-09,1.18e+17,1.0119e+17,300.85,0.00042029,-0.085,0.0355,0
268.87,-2.0585,0.27773,295,274,0,0,30,25.279,3.5633e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011657,0.00087344,2.5207e-06,-3.7441e-08,1.9813e-07,1.8026e-06,-1.3822e-08,1.8499e-09,301.37,0,0,7.956e-09,6.7039e-09,1.2e+17,1.0111e+17,301.37,0.00042072,-0.085,0.03575,0
