"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
255.87,-3.9635,0.33526,295,250,0,0,21.5,25.4,3.5636e-16,0,0,0,0,0,0,0,0,0,0,0,0.00062072,0.00084949,1.3296e-06,-8.4408e-08,-3.7469e-07,1.7235e-06,-2.6699e-08,2.2527e-09,298.91,0,0,5.7018e-09,6.736e-09,8.6e+16,1.016e+17,298.91,0.00041929,0.115,0.07325,0.002
256,-4.4867,-0.28921,295,250,0,0,22,25.36,3.8115e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063343,0.0008488,1.303e-06,-5.0982e-08,-2.4726e-07,1.7217e-06,-3.0166e-08,-1.9458e-09,299.1,0,0,5.8344e-09,6.7255e-09,8.8e+16,1.0144e+17,299.1,0.0004189,0.115,0.0735,0.002
255.95,-4.7672,0.23853,295,250,0,0,20.5,25.316,3.4839e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075513,0.00084762,1.521e-06,3.2827e-07,-9.3283e-08,1.7185e-06,-3.2005e-08,1.6051e-09,299.27,0,0,5.4366e-09,6.7139e-09,8.2e+16,1.0127e+17,299.27,0.00041841,0.115,0.07375,0.002
255.92,-4.2585,1.0214,295,250,0,0,26,25.311,3.4059e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098011,0.00084652,1.87e-06,3.3067e-07,1.8741e-07,1.7179e-06,-2.8588e-08,6.8533e-09,298.86,0,0,6.8952e-09,6.7125e-09,1.04e+17,1.0124e+17,298.86,0.00041776,0.115,0.074,0.002
255.9,-3.9819,0.68286,295,250,0,0,30.5,25.276,3.8136e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010206,0.00084548,2.1904e-06,1.1053e-07,-5.2069e-10,1.7154e-06,-2.6692e-08,4.5776e-09,298.94,0,0,8.0886e-09,6.7033e-09,1.22e+17,1.0111e+17,298.94,0.0004173,0.115,0.07425,0.002
255.69,-4.3768,-0.0039375,295,250,0,0,29,25.311,3.7137e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095188,0.00084617,2.1609e-06,3.9515e-07,-2.3042e-07,1.7163e-06,-2.9382e-08,-2.695e-11,298.89,0,0,7.6908e-09,6.7125e-09,1.16e+17,1.0124e+17,298.89,0.00041779,0.115,0.0745,0.002
255.47,-4.6088,-0.27342,295,250,0,0,26.5,25.317,3.3675e-16,0,0,0,0,0,0,0,0,0,0,0,0.001024,0.00084537,2.0002e-06,3.8339e-07,-1.9851e-07,1.7152e-06,-3.0945e-08,-1.8341e-09,298.58,0,0,7.0278e-09,6.7141e-09,1.06e+17,1.0127e+17,298.58,0.00041747,0.115,0.07475,0.002
255.86,-4.2582,-0.34656,295,250,0,0,26.5,25.312,3.3631e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010216,0.00084539,1.9549e-06,3.2314e-07,4.5466e-08,1.7176e-06,-2.8583e-08,-2.3255e-09,298.36,0,0,7.0278e-09,6.7128e-09,1.06e+17,1.0125e+17,298.36,0.00041707,0.115,0.075,0.002
256.23,-3.9064,-0.45274,295,250,0,0,26.5,25.343,3.1507e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088928,0.00084612,1.7616e-06,-6.6324e-09,7.2867e-08,1.7221e-06,-2.6254e-08,-3.0432e-09,297.93,0,0,7.0278e-09,6.7209e-09,1.06e+17,1.0137e+17,297.93,0.00041697,0.115,0.07525,0.002
256.22,-3.9083,-0.27186,295,250,0,0,28,25.3,3.0013e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083892,0.00084506,1.8361e-06,3.3555e-08,-1.2364e-07,1.7191e-06,-2.6221e-08,-1.8297e-09,298.1,0,0,7.4256e-09,6.7095e-09,1.12e+17,1.012e+17,298.1,0.00041651,0.115,0.0755,0.002
256.19,-4.216,-0.16753,295,250,0,0,25,25.354,3.3965e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074128,0.00084762,1.7038e-06,3.0418e-07,4.2984e-08,1.7226e-06,-2.8353e-08,-1.1353e-09,298.49,0,0,6.63e-09,6.7238e-09,1e+17,1.0142e+17,298.49,0.00041794,0.115,0.07575,0.002
256.15,-4.3626,0.14236,295,250,0,0,26,25.429,3.6756e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090332,0.00085039,1.8776e-06,9.3278e-08,-6.8142e-08,1.7275e-06,-2.9421e-08,9.5544e-10,298.63,0,0,6.8952e-09,6.7439e-09,1.04e+17,1.0172e+17,298.63,0.00041938,0.115,0.076,0.002
256.46,-3.9,0.53621,295,250,0,0,27.5,25.369,3.2912e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095902,0.00084943,1.7877e-06,4.1339e-08,-6.8539e-08,1.7254e-06,-2.6242e-08,3.6096e-09,298.89,0,0,7.293e-09,6.7278e-09,1.1e+17,1.0148e+17,298.89,0.00041875,0.115,0.07625,0.002
256.54,-3.3183,0.39812,295,250,0,0,28,25.305,3.2105e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010101,0.00084729,1.8877e-06,3.5108e-07,2.5283e-07,1.7216e-06,-2.227e-08,2.6709e-09,298.83,0,0,7.4256e-09,6.7109e-09,1.12e+17,1.0122e+17,298.83,0.00041761,0.115,0.0765,0.002
256.08,-3.4315,0.28948,295,250,0,0,26,25.286,3.3154e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085994,0.00084562,1.8899e-06,4.7229e-07,2.5491e-07,1.7172e-06,-2.3012e-08,1.9406e-09,298.72,0,0,6.8952e-09,6.7058e-09,1.04e+17,1.0114e+17,298.72,0.00041714,0.115,0.07675,0.002
256.39,-3.615,0.097927,295,250,0,0,23.5,25.305,3.6284e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064074,0.00084658,1.3603e-06,-5.7237e-08,-8.6896e-08,1.7206e-06,-2.426e-08,6.5721e-10,298.61,0,0,6.2322e-09,6.7109e-09,9.4e+16,1.0122e+17,298.61,0.0004173,0.115,0.077,0.002
256.77,-3.6483,0.20041,295,250,0,0,25,25.365,4.0103e-16,0,0,0,0,0,0,0,0,0,0,0,0.00065799,0.00084866,1.203e-06,-2.1212e-07,-2.5559e-07,1.7272e-06,-2.4543e-08,1.3493e-09,298.33,0,0,6.63e-09,6.7268e-09,1e+17,1.0146e+17,298.33,0.00041791,0.115,0.07725,0.002
256.44,-3.8497,0.18086,295,250,0,0,27,25.364,3.6489e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083353,0.00084848,1.7347e-06,-4.4501e-08,2.5649e-07,1.7249e-06,-2.5894e-08,1.218e-09,298.54,0,0,7.1604e-09,6.7265e-09,1.08e+17,1.0146e+17,298.54,0.00041818,0.115,0.0775,0.002
256.59,-4.1852,0.29989,295,250,0,0,26.5,25.319,3.6123e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094683,0.00084706,2.0837e-06,-1.4196e-07,1.809e-07,1.7229e-06,-2.8103e-08,2.0142e-09,298.44,0,0,7.0278e-09,6.7147e-09,1.06e+17,1.0128e+17,298.44,0.0004173,0.115,0.07775,0.002
256.8,-4.4189,0.20661,295,250,0,0,26.5,25.324,3.7914e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088665,0.00084728,1.6798e-06,1.0079e-07,-4.7137e-08,1.7246e-06,-2.9677e-08,1.388e-09,298.3,0,0,7.0278e-09,6.7158e-09,1.06e+17,1.0129e+17,298.3,0.00041718,0.115,0.078,0.002
257.05,-4.1367,-0.34291,295,250,0,0,30.5,25.353,3.6936e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010958,0.00084954,2.0409e-06,1.3436e-07,1.1416e-07,1.7283e-06,-2.7811e-08,-2.3077e-09,298.71,0,0,8.0886e-09,6.7236e-09,1.22e+17,1.0141e+17,298.71,0.00041823,0.115,0.07825,0.002
257.34,-4.0638,-0.3866,295,250,0,0,30.5,25.34,3.1387e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011415,0.00085027,2.4969e-06,2.0417e-08,-3.6645e-07,1.7294e-06,-2.7308e-08,-2.6004e-09,299.02,0,0,8.0886e-09,6.7202e-09,1.22e+17,1.0136e+17,299.02,0.00041846,0.115,0.0785,0.002
257.79,-4.1903,-0.34763,295,250,0,0,34.5,25.309,3.2762e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010785,0.00085033,2.1115e-06,-1.3373e-07,-6.1637e-07,1.7303e-06,-2.8125e-08,-2.3339e-09,299.18,0,0,9.1494e-09,6.712e-09,1.38e+17,1.0124e+17,299.18,0.00041817,0.115,0.07875,0.002
257.57,-3.886,-0.53306,295,250,0,0,33.5,25.32,3.6377e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011965,0.00085116,2.0009e-06,-2.3432e-07,-2.773e-07,1.7296e-06,-2.6095e-08,-3.5794e-09,299.58,0,0,8.8842e-09,6.7149e-09,1.34e+17,1.0128e+17,299.58,0.00041891,0.115,0.079,0.002
256.78,-3.5669,-0.52847,295,250,0,0,33,25.346,3.5337e-16,0,0,0,0,0,0,0,0,0,0,0,0.001397,0.00085111,2.6694e-06,-1.0429e-08,3.8755e-07,1.726e-06,-2.3975e-08,-3.5518e-09,299.8,0,0,8.7516e-09,6.7216e-09,1.32e+17,1.0138e+17,299.8,0.00041964,0.115,0.07925,0.002
256.9,-3.5603,-0.6931,295,250,0,0,33,25.366,3.6902e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011917,0.00085101,2.5905e-06,3.1207e-08,6.013e-07,1.7282e-06,-2.395e-08,-4.662e-09,299.33,0,0,8.7516e-09,6.7271e-09,1.32e+17,1.0147e+17,299.33,0.00041932,0.115,0.0795,0.002
257.02,-3.446,-0.77801,295,250,0,0,29.5,25.4,3.6212e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009628,0.00085181,2.2478e-06,3.484e-07,1.3134e-07,1.7313e-06,-2.321e-08,-5.2393e-09,299.08,0,0,7.8234e-09,6.736e-09,1.18e+17,1.016e+17,299.08,0.00041952,0.115,0.07975,0.002
256.98,-3.4253,-0.47765,295,250,0,0,30,25.453,3.3665e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094689,0.00085323,2.1619e-06,1.0409e-07,-1.6897e-07,1.7346e-06,-2.3122e-08,-3.2237e-09,298.94,0,0,7.956e-09,6.7501e-09,1.2e+17,1.0181e+17,298.94,0.00042021,0.115,0.08,0.002
257.43,-3.6029,-0.33884,295,250,0,0,26.5,25.299,3.4835e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074472,0.00084874,1.7287e-06,-1.9948e-07,-2.3696e-07,1.7271e-06,-2.4172e-08,-2.2715e-09,298.89,0,0,7.0278e-09,6.7092e-09,1.06e+17,1.012e+17,298.89,0.0004176,0.115,0.08025,0.002
257.67,-3.6302,-0.088518,295,250,0,0,29.5,25.215,3.7191e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086349,0.00084621,1.8389e-06,-5.2436e-08,-3.799e-07,1.7231e-06,-2.4276e-08,-5.857e-10,298.82,0,0,7.8234e-09,6.687e-09,1.18e+17,1.0086e+17,298.82,0.00041612,0.115,0.0805,0.002
257.31,-3.718,0.11244,295,250,0,0,31,25.318,3.4817e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093646,0.00084858,1.912e-06,-6.0528e-08,-2.5174e-07,1.7277e-06,-2.4964e-08,7.5438e-10,298.6,0,0,8.2212e-09,6.7143e-09,1.24e+17,1.0127e+17,298.6,0.0004175,0.115,0.08075,0.002
257.1,-3.9252,0.33678,295,250,0,0,24.5,25.359,3.4421e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007553,0.00084972,1.5236e-06,-1.322e-07,9.6214e-09,1.729e-06,-2.6398e-08,2.2663e-09,298.67,0,0,6.4974e-09,6.7251e-09,9.8e+16,1.0143e+17,298.67,0.00041827,0.115,0.081,0.002
256.9,-3.9594,0.13256,295,250,0,0,20.5,25.363,3.2563e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068558,0.00084974,1.3232e-06,-1.2109e-07,1.0673e-08,1.728e-06,-2.6632e-08,8.9352e-10,298.77,0,0,5.4366e-09,6.7262e-09,8.2e+16,1.0145e+17,298.77,0.00041848,0.115,0.08125,0.002
256.76,-3.7615,-0.18833,295,250,0,0,23.5,25.346,3.1789e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086622,0.00084925,1.7748e-06,6.8352e-08,1.8247e-07,1.7259e-06,-2.5284e-08,-1.2661e-09,298.92,0,0,6.2322e-09,6.7218e-09,9.4e+16,1.0138e+17,298.92,0.00041842,0.115,0.0815,0.002
256.89,-3.5838,-0.05035,295,250,0,0,24.5,25.379,3.54e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086046,0.00085052,1.9112e-06,-2.9183e-08,2.7601e-07,1.729e-06,-2.412e-08,-3.3948e-10,298.89,0,0,6.4974e-09,6.7306e-09,9.8e+16,1.0152e+17,298.89,0.00041893,0.115,0.08175,0.002
256.49,-3.7078,-0.0093492,295,250,0,0,24,25.403,3.4369e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076033,0.00085072,1.6656e-06,5.4205e-08,5.3994e-08,1.7279e-06,-2.4978e-08,-6.3338e-11,298.95,0,0,6.3648e-09,6.7367e-09,9.6e+16,1.0161e+17,298.95,0.00041938,0.115,0.082,0.002
256.01,-4.0064,0.4345,295,250,0,0,25,25.374,3.1108e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081102,0.00085,1.5871e-06,2.6541e-07,-1.4896e-08,1.7227e-06,-2.6959e-08,2.9224e-09,299.45,0,0,6.63e-09,6.7292e-09,1e+17,1.015e+17,299.45,0.00041962,0.115,0.08225,0.002
256.21,-4.0696,0.31733,295,250,0,0,22,25.361,3.2325e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074251,0.0008498,1.4528e-06,6.1233e-08,1.1035e-07,1.7232e-06,-2.7371e-08,2.134e-09,299.4,0,0,5.8344e-09,6.7258e-09,8.8e+16,1.0144e+17,299.4,0.00041933,0.115,0.0825,0.002
256.86,-4.2526,0.053162,295,250,0,0,28,25.387,3.4952e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086192,0.00085091,1.9059e-06,-9.6629e-08,2.3138e-07,1.7294e-06,-2.8633e-08,3.5914e-10,298.97,0,0,7.4256e-09,6.7327e-09,1.12e+17,1.0155e+17,298.97,0.00041917,0.115,0.08275,0.002
257.06,-4.1258,-0.089119,295,250,0,0,32.5,25.409,3.4506e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011476,0.00085172,2.4994e-06,3.7351e-08,2.2566e-07,1.7322e-06,-2.7802e-08,-6.0034e-10,298.85,0,0,8.619e-09,6.7384e-09,1.3e+17,1.0164e+17,298.85,0.00041935,0.115,0.083,0.002
257.42,-3.9442,-0.45777,295,250,0,0,24,25.467,3.1777e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010271,0.00085389,2.1443e-06,1.3384e-07,-1.9562e-07,1.7386e-06,-2.6641e-08,-3.0922e-09,298.65,0,0,6.3648e-09,6.7539e-09,9.6e+16,1.0187e+17,298.65,0.00042004,0.115,0.08325,0.002
257.99,-4.5946,-0.17131,295,250,0,0,18,25.534,3.1394e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070987,0.00085653,1.4717e-06,-6.4298e-08,-3.5214e-07,1.747e-06,-3.1113e-08,-1.1595e-09,298.37,0,0,4.7736e-09,6.7715e-09,7.2e+16,1.0213e+17,298.37,0.00042074,0.115,0.0835,0.002
257.73,-4.6928,0.052219,295,250,0,0,21.5,25.485,3.4531e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071161,0.00085407,1.6429e-06,-3.9603e-08,1.3387e-07,1.7418e-06,-3.1722e-08,3.5433e-10,298.2,0,0,5.7018e-09,6.7585e-09,8.6e+16,1.0194e+17,298.2,0.00041969,0.115,0.08375,0.002
256.64,-3.7739,-0.12364,295,250,0,0,24,25.392,3.4539e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070775,0.00084933,1.8747e-06,3.3372e-08,2.1762e-07,1.7282e-06,-2.5418e-08,-8.318e-10,298.32,0,0,6.3648e-09,6.734e-09,9.6e+16,1.0157e+17,298.32,0.00041834,0.115,0.084,0.002
256.56,-3.258,-0.15173,295,250,0,0,28,25.338,3.5237e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081529,0.0008471,1.8961e-06,4.6427e-08,1.3466e-08,1.724e-06,-2.1893e-08,-1.0198e-09,298.19,0,0,7.4256e-09,6.7197e-09,1.12e+17,1.0135e+17,298.19,0.00041727,0.115,0.08425,0.002
257.27,-3.433,0.0024309,295,250,0,0,26.5,25.344,3.5393e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007845,0.00084883,1.7711e-06,-6.3372e-08,1.4354e-07,1.7292e-06,-2.3075e-08,1.6953e-11,298.34,0,0,7.0278e-09,6.7212e-09,1.06e+17,1.0138e+17,298.34,0.00041757,0.115,0.0845,0.002
257.04,-3.9754,-0.18738,295,250,0,0,24,25.398,3.4634e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080578,0.0008511,1.6087e-06,-1.6928e-07,-1.2117e-07,1.7314e-06,-2.678e-08,-1.2646e-09,298.73,0,0,6.3648e-09,6.7357e-09,9.6e+16,1.0159e+17,298.73,0.00041902,0.115,0.08475,0.002
256.95,-4.1474,-0.37204,295,250,0,0,26,25.42,3.6906e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007939,0.0008514,1.4224e-06,-2.2193e-07,-1.7377e-07,1.7322e-06,-2.796e-08,-2.5083e-09,298.61,0,0,6.8952e-09,6.7413e-09,1.04e+17,1.0168e+17,298.61,0.0004192,0.115,0.085,0.002
256.96,-3.4344,-0.40144,295,250,0,0,25,25.371,3.5366e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068248,0.00084941,1.3871e-06,-3.1174e-07,-1.0524e-07,1.729e-06,-2.3113e-08,-2.6997e-09,298.43,0,0,6.63e-09,6.7285e-09,1e+17,1.0149e+17,298.43,0.00041815,0.115,0.08525,0.002
257.14,-3.2298,-0.26871,295,250,0,0,21.5,25.285,3.475e-16,0,0,0,0,0,0,0,0,0,0,0,0.00060628,0.00084663,1.2906e-06,-1.7418e-07,-1.3729e-07,1.7242e-06,-2.1654e-08,-1.8053e-09,298.35,0,0,5.7018e-09,6.7056e-09,8.6e+16,1.0114e+17,298.35,0.00041661,0.115,0.0855,0.002
257.12,-3.6933,-0.094705,295,250,0,0,21,25.313,3.5476e-16,0,0,0,0,0,0,0,0,0,0,0,0.0005885,0.00084826,1.192e-06,-2.4263e-07,2.1919e-07,1.726e-06,-2.4796e-08,-6.3767e-10,298.69,0,0,5.5692e-09,6.7129e-09,8.4e+16,1.0125e+17,298.69,0.00041754,0.115,0.08575,0.002
256.98,-3.5102,-0.19026,295,250,0,0,29.5,25.395,3.4173e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098392,0.0008516,1.6959e-06,2.8367e-08,-4.0698e-08,1.7307e-06,-2.364e-08,-1.2813e-09,299.08,0,0,7.8234e-09,6.7348e-09,1.18e+17,1.0158e+17,299.08,0.00041945,0.115,0.086,0.002
256.92,-3.5119,-0.29559,295,250,0,0,30.5,25.469,3.1268e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099052,0.00085338,1.8004e-06,3.3603e-07,1.0457e-07,1.7353e-06,-2.3727e-08,-1.9984e-09,298.8,0,0,8.0886e-09,6.7544e-09,1.22e+17,1.0188e+17,298.8,0.00042028,0.115,0.08625,0.002
256.31,-3.8284,-0.2912,295,250,0,0,30,25.532,2.9256e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087828,0.00085443,1.8921e-06,4.0695e-08,3.1924e-07,1.7355e-06,-2.5922e-08,-1.9719e-09,298.8,0,0,7.956e-09,6.771e-09,1.2e+17,1.0213e+17,298.8,0.00042131,0.115,0.0865,0.002
256.98,-3.9324,-0.18821,295,250,0,0,37.5,25.487,3.1899e-16,0,0,0,0,0,0,0,0,0,0,0,0.0012552,0.00085377,2.631e-06,-6.9782e-10,-2.0459e-07,1.737e-06,-2.6579e-08,-1.2721e-09,298.63,0,0,9.945e-09,6.7593e-09,1.5e+17,1.0195e+17,298.63,0.00042035,0.115,0.08675,0.002
257.9,-4.1483,0.028273,295,250,0,0,32,25.378,3.4661e-16,0,0,0,0,0,0,0,0,0,0,0,0.0012283,0.00085148,2.3117e-06,3.5226e-07,-3.4428e-07,1.7357e-06,-2.7918e-08,1.8613e-10,298.53,0,0,8.4864e-09,6.7303e-09,1.28e+17,1.0151e+17,298.53,0.00041839,0.115,0.087,0.002
257.55,-4.18,0.074821,295,250,0,0,25,25.346,3.229e-16,0,0,0,0,0,0,0,0,0,0,0,0.00096833,0.00085,1.6738e-06,-5.061e-08,-1.4131e-07,1.7312e-06,-2.8096e-08,5.0116e-10,298.63,0,0,6.63e-09,6.7216e-09,1e+17,1.0138e+17,298.63,0.00041801,0.115,0.08725,0.002
257.34,-3.7589,-0.11393,295,250,0,0,29,25.389,2.8163e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010963,0.00085054,2.0899e-06,-5.2716e-07,2.0475e-07,1.7327e-06,-2.5309e-08,-7.6716e-10,298.38,0,0,7.6908e-09,6.7332e-09,1.16e+17,1.0156e+17,298.38,0.00041837,0.115,0.0875,0.002
257.69,-3.2524,-0.42482,295,250,0,0,27,25.31,2.9673e-16,0,0,0,0,0,0,0,0,0,0,0,0.001055,0.00084784,1.9603e-06,-2.0953e-07,3.0695e-08,1.7297e-06,-2.1833e-08,-2.8447e-09,298.07,0,0,7.1604e-09,6.7121e-09,1.08e+17,1.0124e+17,298.07,0.00041663,0.115,0.08775,0.002
258.48,-3.3663,-0.3798,295,250,0,0,25,25.263,3.496e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087535,0.0008477,1.7376e-06,1.6678e-07,-7.1936e-08,1.7318e-06,-2.2556e-08,-2.541e-09,298.1,0,0,6.63e-09,6.6997e-09,1e+17,1.0105e+17,298.1,0.0004159,0.115,0.088,0.002
258.07,-3.9432,-0.22245,295,250,0,0,27.5,25.339,3.5226e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083956,0.00085048,1.7873e-06,-3.8769e-07,2.4818e-07,1.7342e-06,-2.6501e-08,-1.4967e-09,298.55,0,0,7.293e-09,6.7199e-09,1.1e+17,1.0136e+17,298.55,0.00041778,0.115,0.08825,0.002
257.02,-4.0979,-0.55233,295,250,0,0,26,25.413,3.6328e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072928,0.00085212,1.2734e-06,-6.0694e-07,4.1275e-08,1.7322e-06,-2.7616e-08,-3.7238e-09,299.01,0,0,6.8952e-09,6.7395e-09,1.04e+17,1.0165e+17,299.01,0.00041964,0.115,0.0885,0.002
256.97,-3.6182,-0.14806,295,250,0,0,23.5,25.388,3.4995e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067225,0.00085156,1.2723e-06,1.2875e-07,7.3182e-09,1.7302e-06,-2.4366e-08,-1.0057e-09,299.18,0,0,6.2322e-09,6.733e-09,9.4e+16,1.0155e+17,299.18,0.00041948,0.115,0.08875,0.002
257.09,-3.3056,0.17456,295,250,0,0,22,25.318,3.1461e-16,0,0,0,0,0,0,0,0,0,0,0,0.00066705,0.00084765,1.4291e-06,3.2282e-07,3.3027e-07,1.7262e-06,-2.2195e-08,1.1727e-09,298.34,0,0,5.8344e-09,6.7144e-09,8.8e+16,1.0127e+17,298.34,0.00041714,0.115,0.089,0.002
256.92,-2.8694,-0.15656,295,250,0,0,26,25.383,3.3688e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084104,0.00084839,1.9526e-06,-1.6804e-07,1.1966e-07,1.7295e-06,-1.9307e-08,-1.056e-09,297.81,0,0,6.8952e-09,6.7315e-09,1.04e+17,1.0153e+17,297.81,0.00041746,0.115,0.08925,0.002
257.41,-2.639,0.11786,295,250,0,0,28.5,25.399,3.259e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010398,0.00085049,2.2627e-06,-1.9572e-07,-3.5315e-07,1.7339e-06,-1.7773e-08,7.8805e-10,298.14,0,0,7.5582e-09,6.7359e-09,1.14e+17,1.016e+17,298.14,0.0004182,0.115,0.0895,0.002
258.18,-3.3157,0.26079,295,250,0,0,28,25.389,3.4437e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009478,0.00085227,1.6641e-06,-9.7715e-08,-4.4394e-07,1.7383e-06,-2.2331e-08,1.7529e-09,298.52,0,0,7.4256e-09,6.733e-09,1.12e+17,1.0155e+17,298.52,0.00041855,0.115,0.08975,0.002
257.62,-3.8867,-0.027289,295,250,0,0,25,25.462,3.8e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091616,0.00085377,1.5475e-06,-1.2872e-07,-3.6103e-07,1.7395e-06,-2.6245e-08,-1.8462e-10,298.52,0,0,6.63e-09,6.7525e-09,1e+17,1.0185e+17,298.52,0.00041977,0.115,0.09,0.002
257.09,-3.4014,-0.184,295,250,0,0,20.5,25.439,3.376e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087379,0.0008526,1.7056e-06,3.7237e-07,-9.9802e-08,1.7345e-06,-2.2955e-08,-1.24e-09,298.76,0,0,5.4366e-09,6.7465e-09,8.2e+16,1.0176e+17,298.76,0.00041973,0.115,0.09025,0.002
257.21,-2.8277,-0.50577,295,250,0,0,24,25.382,3.057e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085899,0.00085072,1.8234e-06,1.2042e-07,2.6897e-07,1.7314e-06,-1.9034e-08,-3.404e-09,298.69,0,0,6.3648e-09,6.7313e-09,9.6e+16,1.0153e+17,298.69,0.00041869,0.115,0.0905,0.002
257.36,-3.1905,-0.44686,295,250,0,0,25.5,25.369,3.4203e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085632,0.00084979,1.7473e-06,-1.5993e-07,-5.6064e-08,1.7315e-06,-2.1465e-08,-3.0068e-09,298.32,0,0,6.7626e-09,6.7279e-09,1.02e+17,1.0148e+17,298.32,0.00041797,0.115,0.09075,0.002
257.34,-3.4523,-0.092364,295,250,0,0,25,25.345,3.4179e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094402,0.00084915,1.8673e-06,4.3037e-08,1.7096e-07,1.7297e-06,-2.3205e-08,-6.2125e-10,298.41,0,0,6.63e-09,6.7216e-09,1e+17,1.0138e+17,298.41,0.00041769,0.115,0.091,0.002
256.81,-3.2016,0.056326,295,250,0,0,26.5,25.346,3.0635e-16,0,0,0,0,0,0,0,0,0,0,0,0.001056,0.00084793,2.0468e-06,-7.2331e-08,5.2218e-07,1.7262e-06,-2.1519e-08,3.7897e-10,298.27,0,0,7.0278e-09,6.7216e-09,1.06e+17,1.0138e+17,298.27,0.0004175,0.115,0.09125,0.002
